,cell_name,peak_ratio_chirp,peak_freq,db_freq,low_freq_impedance_chirp,high_freq_impedance_chirp,peak_impedance_chirp,phase_peak_chirp,phase_low,phase_high,sync_freq_chirp,total_inductive_phase_chirp,v_baseline_chirp,input_resistance,input_resistance_ss,SSRn,sag_ratio,sag,Vm_VI,tau,Donor,Species,Specie,slice_type,Preparation,sample_id,Brain_Region,Overall Brain Region,drug,Drug_concentration,Virus,Reporter_positive,Delivery_method,DIV,ROI_major,score.Corr_label,cluster_Corr,subclass_Corr_label,patched_cell_container_label,HCN1,HCN2,HCN3,HCN4,PEX5L,Genes.Detected_label,percent_reads_aligned_to_introns_label,marker_sum_norm_label,quality_score_label,pia_depth,pia_distance,layer
206,QN22.26.002.4A.02.02,1.198302375,3.701102929,12.00357707,83.67147,49.516861,100.263721,-0.163544582,0.018113163,-0.477182323,0.90026828,0.001046827,-59.10222686,96.27067875,88.4370577,88.4370577,1.08857849,0.049310762,-59.05379486,,QN22.26.002,M.nemestrina,Macaque,NHP_culture,culture,,M1-trunk,Motor,,,,,,,MCx,,,,,,,,,,,,,,324,324,L3
207,QN22.26.002.4A.02.03,1.204902615,3.651088024,10.75320445,91.950943,36.855559,110.791931,-0.236798332,0.059730995,-0.842038278,1.35040242,0.001874719,-58.83981557,88.45862311,75.66709364,75.66709364,1.169050096,0.106200866,-59.67543411,11.091478,QN22.26.002,M.nemestrina,Macaque,NHP_culture,culture,,M1-trunk,Motor,,,,,,,MCx,,,,,,,,,,,,,,335,335,L3
208,QN22.26.002.4A.02.04,1.24839199,1.950581273,9.502831844,96.007877,31.247576,119.855465,-0.083681634,-0.005524877,-1.202758844,1.050312993,0.002626402,-62.14629159,79.980743,70.04189981,70.04189981,1.141898538,0.096343331,-63.29975128,9.326209,QN22.26.002,M.nemestrina,Macaque,NHP_culture,culture,PCS4_220203_225_A01,M1-trunk,Motor,,,,,,,MCx,0.720178518,L2/3 IT_3,L2/3 IT,PCS4_220203_225_A01,141.7592756,8.591471246,21.47867812,0,313.5887005,8744,45.02561174,0.977101835,0.643572055,,,L3
209,QM22.26.003.4A.01.01,1.068563779,2.145280383,7.283975254,166.271677,39.086541,177.671891,-0.186757715,0.027750051,-0.918125264,0.798243864,0.001187548,-56.14564143,160.8819106,123.4665907,123.4665907,1.303040035,0.255514115,-55.22637939,17.995402,QM22.26.003,M.mulatta,,NHP_culture,culture,PCS4_220224_301_A01,M1-trunk,Motor,,,,,,,MCx,,,,,,,,,,,,,,567,567,L3
210,QM22.26.003.4A.01.02,1.025632469,1.247256037,4.689682698,202.320782,37.350206,207.506763,-0.19542902,0.010455901,-1.028006586,0.449012173,0.000298494,-65.19395815,163.4582901,134.5356183,134.5356183,1.21498152,0.151395321,-61.09709167,22.010612,QM22.26.003,M.mulatta,,NHP_culture,culture,PCS4_220224_302_A01,M1-trunk,Motor,,,,,,,MCx,0.480024953,L2/3 IT_1,L2/3 IT,PCS4_220224_302_A01,72.62691553,0,0,145.2538311,31.12582094,3977,30.99023073,0.752571996,0.360995429,602,602,L3
211,QM22.26.003.4A.02.01,1.121253167,2.250687585,8.752673942,125.627753,43.65759,140.860516,-0.149814792,-0.046142943,-0.716329045,0.400122237,0,-54.73278755,121.4916023,104.9083462,104.9083462,1.158073754,0.137098581,-56.75288391,15.042232,QM22.26.003,M.mulatta,,NHP_culture,culture,,M1-trunk,Motor,,,,,,,MCx,,,,,,,,,,,,,,369,369,L3
212,QM22.26.003.4A.02.02,1.104069699,1.950581273,9.152727513,162.069711,66.937582,178.936257,-0.152747956,-0.003452636,-0.664754834,0.550163949,4.83E-05,-59.22422431,145.3362893,133.2161795,133.2161795,1.090980764,0.049983852,-60.60187531,11.483611,QM22.26.003,M.mulatta,,NHP_culture,culture,PCS4_220224_225_A01,M1-trunk,Motor,,,,,,,MCx,0.697234917,L2/3 IT_3,L2/3 IT,PCS4_220224_225_A01,240.0842142,12.31201098,0,0,714.096637,5618,49.86204344,1.034936129,0.597391312,330,330,L3
213,QM22.26.003.4A.02.03,1.134611011,2.450730318,7.902354902,128.000481,32.046194,145.230755,-0.21791672,0.015112379,-1.076336835,0.90026828,0.000969519,-59.9846251,112.9853388,96.98908625,96.98908625,1.164928376,0.120909154,-61.33334351,15.987388,QM22.26.003,M.mulatta,,NHP_culture,culture,PCS4_220224_226_A01,M1-trunk,Motor,,,,,,,MCx,0.704008351,L2/3 IT_3,L2/3 IT,PCS4_220224_226_A01,372.9095551,19.12356693,0,0,1663.750323,6691,57.02455574,0.988827936,0.625862153,307,307,L3
214,QM22.26.003.4A.02.04,1.147321989,2.500745222,6.451922673,304.052123,55.890027,348.845687,-0.316334163,0.044674025,-1.100613712,0.500149044,0.001186856,-51.56736144,163.1303635,156.8721542,156.8721542,1.039893691,0.089357376,-55.94322205,15.85269,QM22.26.003,M.mulatta,,NHP_culture,culture,,M1-trunk,Motor,,,,,,,MCx,,,,,,,,,,,,,,237,237,L3
215,QM22.26.003.4A.02.05,1.130822337,2.150640891,7.952369806,224.42383,55.023687,253.783481,-0.150985992,-0.015085649,-1.14752744,1.200357707,0.001472569,-61.25260517,196.7017406,172.8512367,172.8512367,1.137982836,0.09198159,-61.09163666,15.405964,QM22.26.003,M.mulatta,,NHP_culture,culture,PCS4_220224_227_A01,M1-trunk,Motor,,,,,,,MCx,0.656592802,L2/3 IT_1,L2/3 IT,PCS4_220224_227_A01,376.4998609,0,0,27.28259861,889.4127148,7778,39.23684374,0.842518192,0.422890433,261,261,L3
216,QM22.26.003.4A.02.06,1.020298766,1.700843618,5.502729354,597.089073,92.636029,609.209244,-0.299517215,-0.037131422,-1.419385928,0.400198498,0,-51.66276876,442.6571037,395.7830852,395.7830852,1.118433607,0.100855656,-55.36756134,21.479403,QM22.26.003,M.mulatta,,NHP_culture,culture,,M1-trunk,Motor,,,,,,,MCx,,,,,,,,,,,,,,277,277,L3
217,QM22.26.003.1A.25.01,1.441440708,3.801132738,11.45341312,47.472839,21.731006,68.429282,-0.172855499,0.155667237,-1.152056131,2.600775031,0.003844311,-60.32973868,58.03121618,36.24693175,36.24693175,1.600996647,0.354359597,-59.71476746,12.914572,QM22.26.003,M.mulatta,,NHP_culture,culture,PCS4_220228_225_A01,M1-trunk,Motor,,,CN1633,SYFP,in vitro,5,MCx,0.684436823,L2/3 IT_1,L2/3 IT,PCS4_220228_225_A01,153.3092247,0,0,0,288.58207,7376,39.43458626,0.879515138,0.538738536,323,323,L3
218,QM22.26.003.1A.25.02,1.184281421,1.750521655,7.952369806,91.025128,23.449692,107.799367,-0.063212494,0.073502292,-0.988049248,1.150342802,0.002819806,-59.49299787,88.88319479,63.78819027,63.78819027,1.393411451,0.323650509,-61.49850082,16.473497,QM22.26.003,M.mulatta,,NHP_culture,culture,,M1-trunk,Motor,,,CN1633,SYFP,in vitro,5,MCx,,,,,,,,,,,,,,360,360,L3
219,QM22.26.003.1A.28.01,1.598619678,6.952071717,16.40488866,39.127265,21.07725,62.549616,-0.245208239,0.013890354,-0.949969784,4.101222164,0.005835683,-58.44286297,51.89129082,29.42537565,29.42537565,1.763487795,0.448748678,-58.54756165,9.707246,QM22.26.003,M.mulatta,,NHP_culture,culture,,ITG,Temporal,,,,,,,TCx,,,,,,,,,,,,,,894,894,L3
220,QM22.26.003.1A.28.03,1.708181649,6.401907769,11.75350254,59.746878,28.928378,102.05852,-0.358829413,0.079359127,-1.025621107,3.15093898,0.005621668,-59.71675413,71.45849692,36.88179325,36.88179325,1.93750061,0.50254488,-59.88536072,11.589035,QM22.26.003,M.mulatta,,NHP_culture,culture,,ITG,Temporal,,,,,,,TCx,,,,,,,,,,,,,,838,838,L3
221,QM22.26.003.1A.28.05,1.18020791,2.500745222,6.551952482,228.899378,52.435263,270.148856,-0.258084202,0.126250526,-1.054570147,1.150342802,0.002773626,-55.04732477,184.7333949,118.8436714,118.8436714,1.554423493,0.403842628,-57.16070175,17.337075,QM22.26.003,M.mulatta,,NHP_culture,culture,,ITG,Temporal,,,,,,,TCx,,,,,,,,,,,,,,878,878,L3
222,QM22.26.003.1A.28.06,1.031683966,2.2506707,6.151833246,152.391127,33.504968,157.219483,-0.124683885,0.118997984,-0.982336025,1.600476942,0.002914107,-55.08930637,107.4287734,63.64503293,63.64503293,1.687936489,0.422503889,-58.91945648,15.094701,QM22.26.003,M.mulatta,,NHP_culture,culture,,ITG,Temporal,,,,,,,TCx,,,,,,,,,,,,,,873,873,L3
223,QM22.26.003.1A.26.02,1.249665384,4.540011974,13.76970665,51.831355,22.56205,64.77185,-0.257273434,0.104564169,-1.128677743,2.145280383,0.003126687,-63.6944903,59.41724107,45.05936184,45.05936184,1.318643643,0.220946193,-63.71730804,10.723498,QM22.26.003,M.mulatta,,NHP_culture,culture,PCS4_220301_301_A01,ITG,Temporal,,,CN1633,none,in vitro,6,TCx,0.707797057,L2/3 IT_3,L2/3 IT,PCS4_220301_301_A01,334.276067,0,30.04728692,0,615.9693818,8398,39.71158846,0.902461502,0.616911191,460,460,L3
224,QN22.26.009.4A.01.01,1.11353914,4.251266878,13.45400929,86.73678,34.95921,96.584799,-0.272620146,0.101263768,-0.896969403,2.150640891,0.002646579,-63.33919394,84.57538399,63.29833881,63.29833881,1.336139077,0.281412572,-63.53640366,9.92785,QN22.26.009,M.nemestrina,Macaque,NHP_culture,culture,,M1-trunk,Motor,,,uninfected,none,in vitro,1,MCx,,,,,,,,,,,,,,403,403,L3
225,QN22.26.009.4A.01.02,1.235038286,3.60107312,12.50372611,49.932556,19.811351,61.668619,-0.093789664,0.04589274,-0.946970021,2.2506707,0.002711409,-58.2963329,58.83280264,42.88388123,42.88388123,1.371909467,0.26470533,-58.2935791,16.313268,QN22.26.009,M.nemestrina,Macaque,NHP_culture,culture,,M1-trunk,Motor,,,uninfected,none,in vitro,1,MCx,,,,,,,,,,,,,,454,454,L3
226,QN22.26.009.4A.01.03,1.338491379,4.5013414,14.25424777,39.544752,19.829414,52.93031,-0.202904692,0.075401816,-1.232899368,2.150640891,0.004606554,-68.96322259,47.6335474,33.69402293,33.69402293,1.413709117,0.333273113,-68.42651367,11.060486,QN22.26.009,M.nemestrina,Macaque,NHP_culture,culture,,M1-trunk,Motor,,,uninfected,none,in vitro,1,MCx,,,,,,,,,,,,,,664,664,L3
227,QN22.26.009.4A.01.04,1.625008796,4.151237069,9.302772226,49.24916,22.040973,80.030318,-0.266565393,-0.162138873,-1.440250162,2.450730318,0.002533304,-64.31491021,68.13629563,45.82270029,45.82270029,1.48695505,0.33275786,-65.26879883,13.219489,QN22.26.009,M.nemestrina,Macaque,NHP_culture,culture,,M1-trunk,Motor,,,uninfected,none,in vitro,1,MCx,,,,,,,,,,,,,,427,427,L3
228,QN22.26.009.4A.04.01,1.1464332,4.201251973,12.25365159,62.722992,27.520315,71.907721,-0.228351088,0.112693674,-1.028608206,1.250372611,0.001666244,-62.30742967,66.40052177,56.63776088,56.63776088,1.172371943,0.061007261,-63.05212402,11.24291,QN22.26.009,M.nemestrina,Macaque,NHP_culture,culture,,M1-trunk,Motor,,,uninfected,none,in vitro,2,MCx,,,,,,,,,,,,,,264,264,L3
229,QN22.26.009.4A.04.02,1.207782481,4.5013414,12.10360687,88.778044,33.170451,107.224566,-0.248606762,0.051343968,-0.912733482,1.400417324,0.001812437,-60.56088596,90.59833011,72.76304915,72.76304915,1.245114535,0.174325585,-60.86444092,11.44385,QN22.26.009,M.nemestrina,Macaque,NHP_culture,culture,PCS4_220318_225_A01,M1-trunk,Motor,,,uninfected,none,in vitro,2,MCx,0.540098514,L2/3 IT_1,L2/3 IT,PCS4_220318_225_A01,181.1838885,19.76551511,0,6.588505035,273.422959,7836,50.6603356,0.993485509,0.536760479,307,307,L3
230,QN22.26.009.4A.03.01,1.325006896,2.893634005,9.279584913,93.794379,25.870597,124.278199,-0.191762745,0.089104022,-1.258300375,1.496707244,0.003088543,-63.30620172,108.778604,75.03075471,75.03075471,1.449786884,0.326494634,-62.07188034,14.745365,QN22.26.009,M.nemestrina,Macaque,NHP_culture,culture,PCS4_220321_301_A01,M1-trunk,Motor,,,uninfected,none,in vitro,5,MCx,0.650623432,L2/3 IT_1,L2/3 IT,PCS4_220321_301_A01,300.1350608,15.39154158,0,0,150.0675304,9019,43.72898929,1.001731937,0.624625292,285,285,L3
231,QN22.26.010.4A.01.01,1.42164291,3.74176811,8.880462981,97.462979,30.522069,138.557553,-0.252125762,0.144218688,-1.14938539,1.995609659,0.004163375,-64.69045892,121.5298214,77.30395343,77.30395343,1.572103574,0.367071569,-63.5918045,17.942257,QN22.26.010,M.nemestrina,Macaque,NHP_culture,culture,PCS4_220324_301_A01,M1-trunk,Motor,,,uninfected,none,in vitro,0,MCx,0.69087254,L2/3 IT_1,L2/3 IT,PCS4_220324_301_A01,476.6819931,30.02721216,15.01360608,11.26020456,427.8877733,9344,50.6986988,1.058579891,0.655966224,796,796,L3
232,QN22.26.010.4A.03.02,1.070359684,2.60129024,7.853895532,195.392737,58.529118,209.140508,-0.218369813,0.055835082,-1.02710088,0.450223311,0.001752995,-57.51431227,201.2818847,186.6455965,186.6455965,1.078417538,0.073633574,-58.09636688,14.32273,QN22.26.010,M.nemestrina,Macaque,NHP_culture,culture,,M1-trunk,Motor,,,uninfected,none,in vitro,0,MCx,,,,,,,,,,,,,,412,412,L3
233,QN22.26.010.4A.03.03,1.184836261,1.850551464,11.50342802,86.969345,34.868161,103.044433,-0.04537251,0.013888096,-0.808326538,1.200357707,0.00193408,-69.4594738,85.46064222,71.07592815,71.07592815,1.202385174,0.133803263,-69.41487122,11.143596,QN22.26.010,M.nemestrina,Macaque,NHP_culture,culture,,M1-trunk,Motor,,,uninfected,none,in vitro,0,MCx,,,,,,,,,,,,,,426,426,L3
234,QN22.26.010.4A.03.04,1,0.400119236,8.602563564,139.712153,49.786509,139.712153,-0.081499947,-0.081499947,-1.018007175,0.850253376,0.000734108,-56.97316118,113.1225153,109.2970544,109.2970544,1.035000586,0.009949985,-58.90704727,10.125379,QN22.26.010,M.nemestrina,Macaque,NHP_culture,culture,,M1-trunk,Motor,,,uninfected,none,in vitro,0,MCx,,,,,,,,,,,,,,337,337,L3
235,QN22.26.011.4A.51.03,1,0.399281294,2.295867439,349.662284,39.937848,349.662284,0.043983937,0.043983937,-1.310575196,0.449191455,0.001593568,-60.16084733,173.58517,129.3226191,129.3226191,1.342264573,0.266065627,-60.32379913,19.965442,QN22.26.011,M.nemestrina,Macaque,NHP_culture,culture,PCS4_220331_304_A01,M1-trunk,Motor,APV DNQX gabazine,25 20 2,uninfected,none,in vitro,0,MCx,0.663750663,L2/3 IT_1,L2/3 IT,PCS4_220331_304_A01,470.5520824,0,7.202327792,0,326.5055266,8620,48.71999366,0.911401126,0.628087004,895,895,L3
236,QN22.26.011.1A.37.04,1.340501249,6.651982291,10.60315974,64.497602,22.528138,86.459115,-0.45700579,0.248619923,-1.418185498,4.451326495,0.007535444,-52.43922331,124.9217142,92.13645626,92.13645626,1.355833719,0.250129223,-51.479599,9.079509,QN22.26.011,M.nemestrina,Macaque,NHP_culture,culture,,ITG,Temporal,,,CN2787,,in vitro,5,TCx,,,,,,,,,,,,,,957,957,L3
237,QN22.26.011.1A.38.02,1.314334934,3.200953884,7.402205857,60.196701,17.366561,79.118627,-0.269986138,0.155459253,-1.100322406,1.500447133,0.003303329,-55.86145577,67.31336439,40.77472274,40.77472274,1.650860137,0.387732863,-56.08649063,19.594471,QN22.26.011,M.nemestrina,Macaque,NHP_culture,culture,PCS4_220405_226_A01,ITG,Temporal,,,CN2787,,in vitro,6,TCx,0.626976287,L2/3 IT_1,L2/3 IT,PCS4_220405_226_A01,350.4593289,6.489987572,12.97997514,0,210.9245961,11013,45.84369485,0.921641702,0.628462455,792,792,L3
238,SC22.26.012.1A.02.01,1.07722066,5.151535157,10.65317465,82.878862,25.570813,89.278823,-0.377534505,0.08927281,-0.989070212,0.500149044,0.002487922,-58.60072452,80.51077284,72.18534659,72.18534659,1.115334021,0.092817925,-57.34328461,10.820091,SC22.26.012,S.sciureus,,NHP_culture,culture,PCS4_220406_225_A01,M1-trunk,Motor,,,uninfected,,in vitro,1,MCx,,,,,,,,,,,,,,279,279,L3
239,SC22.26.012.1A.02.02,1.225727683,3.351662425,7.853895532,301.888557,96.634298,370.033161,-0.224972985,0.02502598,-0.848422367,1.250620308,0.000279995,-44.89381517,227.9261017,190.2245876,190.2245876,1.198194748,0.16611734,-44.58652496,12.98121,SC22.26.012,S.sciureus,,NHP_culture,culture,,M1-trunk,Motor,,,uninfected,,in vitro,1,MCx,,,,,,,,,,,,,,357,357,L3
240,SC22.26.012.1A.02.03,1.22696744,3.551058215,10.40310012,81.340451,34.983905,99.802084,-0.246472589,0.051987812,-0.756948779,1.050312993,0.002040854,-58.47277196,84.15359703,75.02078082,75.02078082,1.121737152,0.077286854,-60.80382538,11.00055,SC22.26.012,S.sciureus,,NHP_culture,culture,PCS4_220406_226_A01,M1-trunk,Motor,,,uninfected,,in vitro,1,MCx,,,,,,,,,,,,,,257,257,L3
241,SC22.26.012.1A.02.04,1.235867004,3.300983693,8.852638086,134.227311,46.013892,165.887105,-0.282715872,0.065350612,-1.102893213,1.400417324,0.002271344,-63.35320049,124.7422584,102.3412962,102.3412962,1.218884879,0.149347439,-64.39929199,13.776993,SC22.26.012,S.sciureus,,NHP_culture,culture,PCS4_220406_227_A01,M1-trunk,Motor,,,uninfected,,in vitro,1,MCx,,,,,,,,,,,,,,429,429,L3
242,SC22.26.012.1A.02.05,1.225653376,3.751117833,10.05299579,126.536947,53.594754,155.090436,-0.199018686,-0.118815654,-0.689090442,1.900566369,0.001621415,-59.55692862,135.3575124,112.267189,112.267189,1.205672945,0.145447344,-61.27169037,11.824941,SC22.26.012,S.sciureus,,NHP_culture,culture,,M1-trunk,Motor,,,uninfected,,in vitro,1,MCx,,,,,,,,,,,,,,497,497,L3
243,SC22.26.012.1A.02.06,1,0.400119236,6.001788533,142.705796,35.768391,142.705796,0.298071104,0.298071104,-0.952075515,0.850253376,0.011111931,-58.08341995,83.9285202,75.40955353,75.40955353,1.112969329,0.176060393,-61.48851776,18.39665,SC22.26.012,S.sciureus,,NHP_culture,culture,,M1-trunk,Motor,,,uninfected,,in vitro,1,MCx,,,,,,,,,,,,,,206,206,L3
244,QN22.26.014.2A.25.01,1.277589187,3.143085213,8.680902016,199.81918,52.167687,255.286823,-0.277712959,0.003395416,-1.365524626,0.997804829,0.002966082,-66.16377141,205.7656922,150.205538,150.205538,1.36989418,0.225869834,-64.79328918,14.82475,QN22.26.014,M.nemestrina,Macaque,NHP_culture,culture,PCS4_220413_301_A01,M1-trunk,Motor,,,,,,,MCx,0.611179158,L2/3 IT_3,L2/3 IT,PCS4_220413_301_A01,503.4528983,3.032848785,0,21.2299415,721.8180109,7643,53.83615659,0.940749367,0.52539677,333,333,L3
246,QN22.26.015.4A.07.02,1.078483083,0.798243864,2.993414488,186.408875,19.210509,201.038818,-0.17179243,0.146752633,-0.954698288,0.498902415,0.003980716,-68.57686407,150.4398779,113.0974971,113.0974971,1.330178667,0.227255896,-65.89248657,35.777051,QN22.26.015,M.nemestrina,Macaque,NHP_culture,culture,PCS4_220421_302_A01,M1-trunk,Motor,dnqx apv gabazine,20 25 2,uninfected,,,0,MCx,,,,,,,,,,,,,,665,665,L3
247,QN22.26.015.4A.07.04,1.008709711,1.197365795,6.635402115,109.108212,24.447294,110.058513,-0.146430343,0.038490452,-1.182601705,0.449012173,0.001383797,-66.41069007,100.2952266,93.21935499,93.21935499,1.075905606,0.091419823,-67.03496552,20.735412,QN22.26.015,M.nemestrina,Macaque,NHP_culture,culture,none,M1-trunk,Motor,dnqx apv gabazine,20 25 2,uninfected,,,0,MCx,,,,,,,,,,,,,,357,357,L3
248,QN22.26.015.4A.02.01,1.120841447,2.600775031,6.001788533,104.796555,27.183153,117.460322,-0.249803928,-0.071742164,-0.775198919,1.100327898,0.001852146,-53.38041349,82.17910767,66.33393159,66.33393159,1.238869847,0.163269535,-55.91349792,14.367009,QN22.26.015,M.nemestrina,Macaque,NHP_culture,culture,,M1-trunk,Motor,,,uninfected,,in vitro,1,MCx,,,,,,,,,,,,,,568,568,L3
249,QN22.26.015.4A.02.02,1.120841447,2.600775031,6.001788533,104.796555,27.183153,117.460322,-0.249803928,-0.071742164,-0.775198919,1.100327898,0.001852146,-53.38041349,82.17910767,66.33393159,66.33393159,1.238869847,0.163269535,-55.91349792,14.367009,QN22.26.015,M.nemestrina,Macaque,NHP_culture,culture,,M1-trunk,Motor,,,uninfected,,in vitro,1,MCx,,,,,,,,,,,,,,939,939,L3
250,QN22.26.015.4A.02.03,1.197136829,2.151066929,4.602282732,151.291253,49.496393,181.116331,-0.222855676,0.008007208,-0.715463548,0.750372185,0.00105822,-59.05411018,100.6883545,97.41816711,97.41816711,1.033568558,0.123026967,-58.70561981,23.27491,QN22.26.015,M.nemestrina,Macaque,NHP_culture,culture,,M1-trunk,Motor,,,uninfected,,in vitro,1,MCx,,,,,,,,,,,,,,848,848,L3
251,QN22.26.015.4A.02.06,1.961519141,3.002083446,7.154965546,100.868137,19.396085,197.854781,-0.108976084,-0.635859075,-0.284690388,2.401666757,0.012437683,-53.07684618,117.9912031,90.32516067,90.32516067,1.306293863,0.233855307,-55.09342194,22.669412,QN22.26.015,M.nemestrina,Macaque,NHP_culture,culture,PCS4_220421_227_A01,M1-trunk,Motor,,,uninfected,,in vitro,1,MCx,0.624405432,L2/3 IT_1,L2/3 IT,PCS4_220421_227_A01,654.8420369,0,14.05240423,0,224.8384676,9090,44.78973903,0.999452756,0.585571345,511,511,L3
252,QN22.26.016.4A.01.01,1.364979808,2.200655795,6.401907769,130.134838,42.127876,177.631426,-0.141608659,0.103277654,-0.805328159,1.300387515,0.00436408,-55.03000447,134.7397222,87.03417598,87.03417598,1.548124293,0.330784917,-55.6006012,19.283754,QN22.26.016,M.nemestrina,Macaque,NHP_culture,culture,,M1-trunk,Motor,,,uninfected,,in vitro,1,MCx,,,,,,,,,,,,,,723,723,L3
253,QN22.26.016.4A.01.02,1.447119762,3.751117833,7.502235666,51.284269,22.253458,74.21448,-0.417710741,0.209273158,-0.853512043,2.050611082,0.005417795,-57.7728276,73.01369641,49.22920227,49.22920227,1.483137915,0.22703594,-58.53596497,20.123487,QN22.26.016,M.nemestrina,Macaque,NHP_culture,culture,,M1-trunk,Motor,,,uninfected,,in vitro,1,MCx,,,,,,,,,,,,,,496,496,L3
254,QN22.26.016.4A.01.04,1.003220779,1.100327898,7.402205857,109.158598,29.195317,109.510174,-0.007837318,-0.316434737,-0.677322697,1.80053656,0.003573418,-60.81426467,81.38652698,70.77748273,70.77748273,1.14989293,0.119044326,-63.69825363,17.726511,QN22.26.016,M.nemestrina,Macaque,NHP_culture,culture,PCS4_220427_225_A01,M1-trunk,Motor,,,uninfected,,in vitro,1,MCx,0.613512838,L2/3 IT_3,L2/3 IT,PCS4_220427_225_A01,503.6825361,5.139617715,5.139617715,0,698.9880093,7506,47.60626296,0.982021648,0.518464694,387,387,L3
255,QN22.26.016.4A.01.05,1.242830291,3.60107312,8.402503946,62.231504,25.201444,77.343198,-0.215955029,0.028423676,-0.832956399,0.950283184,0.002553294,-45.72181849,70.42084874,55.01218641,55.01218641,1.280095436,0.200971276,-47.50259781,11.304072,QN22.26.016,M.nemestrina,Macaque,NHP_culture,culture,,M1-trunk,Motor,,,uninfected,,in vitro,1,MCx,,,,,,,,,,,,,,492,492,L3
256,QN22.26.016.4A.06.01,1.170722123,0.700208662,6.952071717,78.700484,14.904871,92.136398,0.239498377,-0.055555126,-0.967427492,1.050312993,0.00759874,-59.25287141,77.02861683,64.65981148,64.65981148,1.191290464,0.139757618,-60.32569885,21.224976,QN22.26.016,M.nemestrina,Macaque,NHP_culture,culture,PCS4_220428_225_A01,M1-trunk,Motor,,,uninfected,,in vitro,2,MCx,0.531223686,L2/3 IT_1,L2/3 IT,PCS4_220428_225_A01,211.0610818,29.62260797,11.10847799,25.91978198,159.2215179,11660,43.63980843,1.024489659,0.553172898,797,797,L3
257,QN22.26.016.4A.06.02,1.188902729,3.15093898,7.552250571,126.429546,53.855756,150.312433,-0.171974656,-0.030949448,-0.789817727,1.100327898,0.001949533,-46.39895331,137.4686638,109.0098881,109.0098881,1.261066002,0.178065211,-47.33800888,17.360816,QN22.26.016,M.nemestrina,Macaque,NHP_culture,culture,,M1-trunk,Motor,,,uninfected,,in vitro,2,MCx,,,,,,,,,,,,,,906,906,L3
258,QN22.26.016.4A.06.03,1.377609243,2.500745222,6.251863055,97.905489,27.844918,134.875507,-0.128001929,0.098285002,-1.190892223,1.100327898,0.005248511,-55.98895967,93.86084789,63.26489113,63.26489113,1.483616682,0.308719039,-57.21467209,19.873366,QN22.26.016,M.nemestrina,Macaque,NHP_culture,culture,,M1-trunk,Motor,,,uninfected,,in vitro,2,MCx,,,,,,,,,,,,,,862,862,L3
259,QN22.26.016.4A.06.04,1.40253309,3.951177451,8.952667895,58.516342,15.06412,82.071106,-0.267664803,-0.083777795,-1.124859995,2.450730318,0.002590085,-54.21775286,67.14210098,46.43500457,46.43500457,1.445937211,0.250535011,-55.46308899,18.990847,QN22.26.016,M.nemestrina,Macaque,NHP_culture,culture,PCS4_220428_226_A01,M1-trunk,Motor,,,uninfected,,in vitro,2,MCx,0.695832115,L2/3 IT_1,L2/3 IT,PCS4_220428_226_A01,823.6481921,18.97806894,11.38684137,3.795613789,1339.851667,9912,53.56637197,1.055994936,0.612597325,909,909,L3
