"time","instRate","protocol","percent_change","cell_name","predicted_subclass","Species","blockers","bath","puff","DFP","LIMs_depth","assigned_subclass","expCon","response","keep","Date"
4.51984,6.30676084762866,"stimulus",104.344886479095,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
4.682,6.18199802176063,"stimulus",102.280694857352,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
4.84864,5.77634011090573,"stimulus",95.5691150654184,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
5.02464,5.6869881710646,"stimulus",94.0907939042609,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
5.2036,5.80046403712297,"stimulus",95.968243620216,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
5.37824,6.02119460500963,"stimulus",99.620214355282,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
5.54624,5.99808061420346,"stimulus",99.2377951063174,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
5.71456,5.75506445672192,"stimulus",95.2171109583634,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
5.89472,5.81395348837209,"stimulus",96.1914255821234,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
6.06872,5.62303193882141,"stimulus",93.0326428257154,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
6.24928,5.43242068665798,"stimulus",89.8789939163692,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
6.43624,6.00384245917387,"stimulus",99.3331244003676,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
6.60528,6.30040322580645,"stimulus",104.239700101595,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
6.76688,6.32271117855336,"stimulus",104.608783511161,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
6.92872,5.9580552907531,"stimulus",98.5755791237204,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
7.10072,5.59785042543663,"stimulus",92.6160165703383,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
7.284,6.12444879960804,"stimulus",101.328547281512,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
7.45208,5.95521676989042,"stimulus",98.5286160083685,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
7.62448,6.2375249500998,"stimulus",103.199383733316,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
7.78824,6.20655412115194,"stimulus",102.686973684988,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
7.95448,6.01250601250601,"stimulus",99.4764622422152,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
8.1232,5.78168362627197,"stimulus",95.6575231274586,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
8.30064,5.64844103027564,"stimulus",93.4530343432288,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
8.4804,4.98405103668262,"stimulus",82.4607515955205,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
8.68448,5.74184657785944,"stimulus",94.9984221412795,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
8.864,5.65355042966983,"stimulus",93.5375689740232,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
9.04464,5.8465855940131,"stimulus",96.7313213290764,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
9.21968,5.95521676989042,"stimulus",98.5286160083685,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
9.39104,5.88789448893076,"stimulus",97.414773905589,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
9.5624,5.61545372866128,"stimulus",92.9072619054651,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
9.74296,5.6792367105861,"stimulus",93.9625465704523,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
9.92368,5.85480093676815,"stimulus",96.8672435604522,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
10.09696,5.79777365491651,"stimulus",95.9237314478504,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
10.272,5.92979127134725,"stimulus",98.1079530367957,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
10.4432,5.64588979223126,"stimulus",93.4108243006167,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
10.62256,5.82750582750583,"stimulus",96.4156480193778,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
10.79672,5.1440329218107,"stimulus",85.1076399183397,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
10.99456,5.94671741198858,"stimulus",98.3879947676334,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
11.166,5.74977000919963,"stimulus",95.1295147201313,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
11.3436,5.46328671328671,"stimulus",90.3896700181667,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
11.52992,5.74977000919963,"stimulus",95.1295147201313,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
11.7084,5.81936685288641,"stimulus",96.2809892930938,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
11.88376,5.82479030754893,"stimulus",96.3707199448115,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
12.05808,5.13136288998358,"stimulus",84.8980151894768,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
12.25584,5.28541226215645,"stimulus",87.4467505292031,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
12.44896,5.55555555555556,"stimulus",91.9162511118068,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
12.632,5.21267723102585,"stimulus",86.2433548797187,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
12.82576,4.73305566073457,"stimulus",78.3080518748828,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
13.0392,5.63316809373592,"stimulus",93.2003447505928,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
13.22176,5.43951261966928,"stimulus",89.9963294175654,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
13.41192,5.23012552301255,"stimulus",86.5320355655085,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
13.60528,6.09756097560976,"stimulus",100.883690244666,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
13.77296,5.44188071397475,"stimulus",90.0355093607163,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
13.9596,5.57040998217469,"stimulus",92.1620164891111,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
14.14312,5.79240037071362,"stimulus",95.8348308626346,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
14.31824,5.74977000919963,"stimulus",95.1295147201313,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
14.49728,4.6711509715994,"stimulus",77.2838434236044,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
14.71352,5.23669878508588,"stimulus",86.6407896948326,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
14.90664,5.72606504809895,"stimulus",94.7373179118486,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
15.08496,5.62303193882141,"stimulus",93.0326428257154,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
15.2664,5.1440329218107,"stimulus",85.1076399183397,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
15.46512,4.83933410762679,"stimulus",80.0664208291001,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
15.67536,4.82253086419753,"stimulus",79.7884124234434,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
15.8864,5.11665984445354,"stimulus",84.6547544009682,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
16.08384,5.35790827261037,"stimulus",88.6461915994708,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
16.27296,5.15463917525773,"stimulus",85.2831195882744,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
16.47024,5.57040998217469,"stimulus",92.1620164891111,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
16.65232,5.10829587249694,"stimulus",84.5163731105703,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
16.85184,5.21485189820609,"stimulus",86.2793345855508,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
17.04784,4.89236790606654,"stimulus",80.9438610573642,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
17.2548,5.83839327417095,"stimulus",96.5957800100726,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
17.42856,5.1525144270404,"stimulus",85.2479657879495,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
17.6268,5.05663430420712,"stimulus",83.6616363274941,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
17.82568,4.71876179690449,"stimulus",78.0715609669934,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
18.04272,4.49155587495508,"stimulus",74.3124559833149,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
18.26928,4.21443020903574,"stimulus",69.7274325696444,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
18.51264,5.39956803455724,"stimulus",89.3354492447367,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
18.7008,4.96031746031746,"stimulus",82.0680813498275,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
18.90696,4.76917207172835,"stimulus",78.9055951932718,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
19.11984,4.60744563214154,"stimulus",76.2298433474255,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
19.33896,4.65202828433197,"stimulus",76.9674599931393,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
19.55616,4.41696113074205,"stimulus",73.0782915199878,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
19.78576,5.03018108651911,"stimulus",83.2239698195434,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
19.98672,4.53391367428364,"stimulus",75.0132626048478,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
20.21072,4.31928127159641,"stimulus",71.4621855568643,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
20.44648,4.52898550724638,"stimulus",74.9317264498425,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
20.67104,4.86003110419907,"stimulus",80.4088510892556,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
20.88072,4.67989517034818,"stimulus",77.428515537838,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
21.09824,4.70987189148455,"stimulus",77.9244781467843,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
21.31296,5.01605136436597,"stimulus",82.9901946234211,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
21.5168,4.59221160911095,"stimulus",75.9777975758874,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
21.73784,4.92902208201893,"stimulus",81.5503016567687,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
21.94224,4.76190476190476,"stimulus",78.7853580958344,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
22.15752,4.55207574654042,"stimulus",75.3137527318155,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
22.37984,4.69395418700713,"stimulus",77.6611209168477,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
22.59512,4.33576135969476,"stimulus",71.7348473817431,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
22.82896,4.39367311072056,"stimulus",72.6929929706733,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
23.06016,4.86381322957198,"stimulus",80.471426070648,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
23.2692,4.79846449136276,"stimulus",79.3902360850539,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
23.48168,4.92319810949193,"stimulus",81.4539444669419,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
23.68856,4.61936437546194,"stimulus",76.4270380641409,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
23.90696,5.55802578923966,"stimulus",91.9571209433372,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
24.09184,5.31688643130583,"stimulus",87.9674883035157,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
24.28368,5.10829587249694,"stimulus",84.5163731105703,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
24.48456,4.8374613003096,"stimulus",80.0354353721228,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
24.69576,4.66940605155024,"stimulus",77.2549738519109,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
24.91384,4.95245641838352,"stimulus",81.9380209990354,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
25.1212,5.24769101595298,"stimulus",86.8226553323112,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
25.316,4.95245641838352,"stimulus",81.9380209990354,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
25.52168,4.52243125904486,"stimulus",74.8232869036054,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
25.74904,4.81695568400771,"stimulus",79.6961714842256,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
25.96,4.92513790386131,"stimulus",81.4860382196869,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
26.16736,4.67814371257485,"stimulus",77.399537799987,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
26.38432,4.89236790606654,"stimulus",80.9438610573642,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
26.5928,4.4404973357016,"stimulus",73.4676962705383,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
26.82176,4.43577004968062,"stimulus",73.3894836769217,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
27.05184,4.68867216804201,"stimulus",77.5737303081641,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
27.26696,4.3222683264177,"stimulus",71.5116061554514,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
27.50064,5.48245614035088,"stimulus",90.7068267550725,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
27.68688,4.67289719626168,"stimulus",77.3127345800245,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
27.90472,4.80215136381099,"stimulus",79.4512351139322,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
28.11544,4.76371951219512,"stimulus",78.8153830036454,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
28.32984,5.11038430089943,"stimulus",84.5509260022753,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
28.52784,4.63994060876021,"stimulus",76.7674703049612,"QN25.26.029.20.06.02",NA,"M.nemestrina","Ptx/KA","Ket","5HT[100uM]",1510,NA,"L5_ET","Ket-wash-in",NA,TRUE,2025-12-19
